Database Fundamentals,Computer Architecture,Distributed Computing Systems,Cyber Security,Networking,Software Development,Programming Skills,Project Management,Computer Forensics Fundamentals,Technical Communication,AI ML,Software Engineering,Business Analysis,Communication skills,Data Science,Troubleshooting skills,Graphics Designing,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Role
6,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
6,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,Database Administrator
6,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,Database Administrator
6,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,Database Administrator
6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,Database Administrator
6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,Database Administrator
6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,Database Administrator
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,Database Administrator
